0.000020441522338	0.000012922516817	0.000033199946756	0.000011574684095	0.000012275195559	0.000000647321116
0.000020344382938	0.000014311642735	0.000033276197428	0.000011760363122	0.000013258941362	0.000001052701077
0.000021442214044	0.00001435129055	0.000034744806726	0.000012125510542	0.000013336752393	0.000001014537872
0.00002153996268	0.000013603657473	0.000034454981038	0.000011756261171	0.000012662763376	0.000000940893796
0.000021303912425	0.000013550821028	0.000034229361907	0.000011820720439	0.000012578128267	0.00000097269246
0.000021878692028	0.000013668751438	0.000035128346229	0.000012107603132	0.000012685576751	0.000000983174427
0.00002157970474	0.000012946767518	0.000034498177618	0.000011830031326	0.000012009217634	0.000000937549714
0.000022605308914	0.000012813277863	0.000035772250288	0.000012055072278	0.000011898085437	0.000000915192248
0.000022319675606	0.000011609641011	0.000035137744687	0.000011736012051	0.000011016056305	0.000000593584657
0.000021909242995	0.000011142367579	0.000034435797716	0.000011487510684	0.000010611811376	0.000000530556166
0.000022088156714	0.000011684527375	0.000034992052991	0.000011841863722	0.000011119595131	0.000000564932265
0.000022873182908	0.000011711619404	0.000035815025123	0.000011877281785	0.000011175368724	0.000000536250659
0.000022618835698	0.000011749062001	0.000035647418762	0.000011957594974	0.000011214409174	0.000000534652685
0.000022946387357	0.000011708591826	0.000036090118166	0.00001204468156	0.000011190717227	0.000000517874456
0.000022378476258	0.000011238976705	0.000035392349673	0.000011960484309	0.000010757946516	0.000000481029969
0.000022703305409	0.000011163915847	0.000036059297729	0.000012296164121	0.000010680422097	0.000000483493454
0.000021951174858	0.000011307263256	0.000035088793863	0.000012080631417	0.000010803770108	0.00000050349284
0.000021686182663	0.000010912880108	0.00003483305019	0.000012116924024	0.000010446489796	0.000000466390044
0.000020994249748	0.000010576445285	0.000033633088346	0.000011629575835	0.000010138621422	0.000000437823689
0.000020806335929	0.000010508719762	0.00003322576049	0.000011458918639	0.000010067198283	0.000000441521337
0.000020320431109	0.00001058781202	0.000032681510025	0.000011430135341	0.000010132334345	0.000000455477521
0.000019879069441	0.000010787702195	0.000031739707473	0.000010947248484	0.00001032073929	0.000000466962746
0.000020069399917	0.000010825648263	0.00003184695145	0.00001084019602	0.000010359714776	0.000000465933482
0.000020279170453	0.000010969901398	0.000032076354338	0.000010858390721	0.000010483671888	0.000000486229603
0.000020261634355	0.000011595321277	0.000031736234502	0.000010571768144	0.000011081357375	0.000000513963978
0.000020207370004	0.000012186401623	0.000031894459036	0.000010795265553	0.000011657038808	0.000000529362889
